,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2013-14,26,DAL,NBA,SG,2,14,.333,24.2,.000,.000,.000,.000,.000,1.000,,,,,,.333,,.000,0,1.000,.500,.333,0,0
2017-18,30,MIA,NBA,SG,5,101,.343,23.3,.143,.029,.029,.029,.057,.857,.000,.000,.000,.000,.000,.400,,.000,0,1.000,.133,.750,0,0
2018-19,31,DET,NBA,SG,4,131,.314,20.2,.371,.086,.057,.114,.114,.629,.308,.333,.000,.500,.250,.318,.750,.029,0,.714,.136,.333,0,0
Career,,,NBA,,11,246,.329,21.9,.237,.053,.039,.066,.079,.763,.222,.250,.000,.400,.167,.362,.750,.013,0,.905,.172,.500,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 season,,MIA,NBA,,5,101,.343,23.3,.143,.029,.029,.029,.057,.857,.000,.000,.000,.000,.000,.400,,.000,0,1.000,.133,.750,0,0
1 season,,DET,NBA,,4,131,.314,20.2,.371,.086,.057,.114,.114,.629,.308,.333,.000,.500,.250,.318,.750,.029,0,.714,.136,.333,0,0
1 season,,DAL,NBA,,2,14,.333,24.2,.000,.000,.000,.000,.000,1.000,,,,,,.333,,.000,0,1.000,.500,.333,0,0
