Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2009-10,22,MIN,NBA,SG,76,1,1384,6.9,16.2,0.424,2.3,5.8,0.395,4.5,10.3,0.441,2.2,2.5,0.871,1.2,4.5,5.7,2.7,0.7,0.2,2.7,2.6,18.2,NA,101,115
2010-11,23,MIN,NBA,SG,62,8,1181,6.7,16.7,0.403,2,5.1,0.397,4.7,11.6,0.406,1.8,2.2,0.792,1.1,3.5,4.6,3,1.2,0.1,2.2,3.6,17.3,NA,100,115
2011-12,24,MIN,NBA,SG,51,4,973,6.5,16,0.404,1.9,5.7,0.324,4.6,10.3,0.448,1.7,2.1,0.8,0.7,4.5,5.2,1.7,1.4,0.5,1.4,3,16.4,NA,100,109
2012-13,25,TOT,NBA,SG,78,21,1661,7.2,16.9,0.427,3,7.6,0.392,4.2,9.2,0.457,2.2,2.4,0.907,0.8,4.5,5.3,3.3,1.4,0.1,1.8,2.6,19.6,NA,111,109
2012-13,25,MEM,NBA,SG,40,4,676,6.5,16,0.407,3.3,7.8,0.423,3.2,8.2,0.392,1.2,1.3,0.938,0.4,3.8,4.2,3.4,1.3,0.1,1.9,3.1,17.5,NA,107,105
2012-13,25,CLE,NBA,SG,38,17,985,7.7,17.4,0.439,2.8,7.6,0.371,4.9,9.9,0.492,2.8,3.1,0.898,1.1,5,6,3.3,1.5,0.1,1.7,2.3,20.9,NA,113,112
2013-14,26,DAL,NBA,SG,45,1,393,7.2,16.5,0.437,3.3,7.7,0.424,3.9,8.7,0.448,1.3,1.4,0.909,1,4.6,5.6,2.5,2.1,0.3,1.4,4.3,18.9,NA,110,110
2014-15,27,LAL,NBA,SG,65,36,1675,7.7,18.8,0.412,2.7,7.4,0.37,5,11.4,0.439,1.6,2,0.813,0.9,5.5,6.4,3.2,1,0.1,1.5,2.3,19.8,NA,103,114
2015-16,28,BRK,NBA,SG,76,41,1615,6.8,17.5,0.389,3,8.4,0.358,3.8,9.1,0.416,1.7,2,0.857,0.6,4.8,5.4,2.6,1.5,0.2,1.4,2.6,18.3,NA,101,113
2016-17,29,MIA,NBA,SG,62,13,1500,7.8,18.7,0.416,5,13.2,0.378,2.8,5.4,0.509,1.2,1.4,0.86,0.6,3.8,4.4,2.4,1.2,0.1,1,2.4,21.8,NA,114,111
2017-18,30,MIA,NBA,SG,77,2,2041,7,17.2,0.407,5.6,14.2,0.392,1.4,3,0.479,1.6,1.9,0.859,0.6,4.8,5.4,1.9,1.3,0.2,1.3,2.3,21.3,NA,113,110
