Season,Team,Lg,Salary
1995-96,Orlando Magic,NBA,"$534,000"
1996-97,Orlando Magic,NBA,"$614,000"
1997-98,Golden State Warriors,NBA,"$693,840"
1998-99,New Jersey Nets,NBA,"$450,000"
Career,(may be incomplete),,"$2,291,840"
