Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,29,TOT,BAA,NA,53,NA,NA,329,891,0.369,219,328,0.668,NA,46,194,877
1946-47,29,TRH,BAA,NA,10,NA,NA,73,209,0.349,45,66,0.682,NA,8,42,191
1946-47,29,CLR,BAA,NA,43,NA,NA,256,682,0.375,174,262,0.664,NA,38,152,686
1947-48,30,BOS,BAA,NA,47,NA,NA,308,953,0.323,294,422,0.697,NA,74,182,910
1948-49,31,PHW,BAA,NA,60,NA,NA,340,839,0.405,240,350,0.686,NA,160,273,920
1949-50,32,TOT,NBA,NA,69,NA,NA,299,922,0.324,274,373,0.735,NA,136,244,872
1949-50,32,PHW,NBA,NA,17,NA,NA,47,153,0.307,52,75,0.693,NA,39,63,146
1949-50,32,BLB,NBA,NA,52,NA,NA,252,769,0.328,222,298,0.745,NA,97,181,726
Career,NA,,TOT,NA,229,NA,NA,1276,3605,0.354,1027,1473,0.697,NA,416,893,3579
,NA,,BAA,NA,160,NA,NA,977,2683,0.364,753,1100,0.685,NA,280,649,2707
,NA,,NBA,NA,69,NA,NA,299,922,0.324,274,373,0.735,NA,136,244,872
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,PHW,BAA,NA,77,NA,NA,387,992,0.39,292,425,0.687,NA,199,336,1066
1 season,NA,BLB,NBA,NA,52,NA,NA,252,769,0.328,222,298,0.745,NA,97,181,726
1 season,NA,BOS,BAA,NA,47,NA,NA,308,953,0.323,294,422,0.697,NA,74,182,910
1 season,NA,CLR,BAA,NA,43,NA,NA,256,682,0.375,174,262,0.664,NA,38,152,686
1 season,NA,TRH,BAA,NA,10,NA,NA,73,209,0.349,45,66,0.682,NA,8,42,191
