,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1946-47,29,TOT,BAA,,9,,14,16,,,,26
1946-47,29,CLR,BAA,,9,,14,16,,,,26
1947-48,30,BOS,BAA,,9,,12,17,,,6,26
1948-49,31,PHW,BAA,,4,17,4,7,,2,4,12
Career,,,,,9,,14,17,,,,26
1 Season,,BOS,BAA,,9,,12,17,,,6,26
1 Season,,CLR,BAA,,9,,14,16,,,,26
1 Season,,PHW,BAA,,4,17,4,7,,2,4,12
