Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,29,TOT,BAA,NA,53,NA,NA,6.2,16.8,0.369,4.1,6.2,0.668,NA,0.9,3.7,16.5
1946-47,29,TRH,BAA,NA,10,NA,NA,7.3,20.9,0.349,4.5,6.6,0.682,NA,0.8,4.2,19.1
1946-47,29,CLR,BAA,NA,43,NA,NA,6,15.9,0.375,4,6.1,0.664,NA,0.9,3.5,16
1947-48,30,BOS,BAA,NA,47,NA,NA,6.6,20.3,0.323,6.3,9,0.697,NA,1.6,3.9,19.4
1948-49,31,PHW,BAA,NA,60,NA,NA,5.7,14,0.405,4,5.8,0.686,NA,2.7,4.6,15.3
1949-50,32,TOT,NBA,NA,69,NA,NA,4.3,13.4,0.324,4,5.4,0.735,NA,2,3.5,12.6
1949-50,32,PHW,NBA,NA,17,NA,NA,2.8,9,0.307,3.1,4.4,0.693,NA,2.3,3.7,8.6
1949-50,32,BLB,NBA,NA,52,NA,NA,4.8,14.8,0.328,4.3,5.7,0.745,NA,1.9,3.5,14
Career,NA,,TOT,NA,229,NA,NA,5.6,15.7,0.354,4.5,6.4,0.697,NA,1.8,3.9,15.6
,NA,,BAA,NA,160,NA,NA,6.1,16.8,0.364,4.7,6.9,0.685,NA,1.8,4.1,16.9
,NA,,NBA,NA,69,NA,NA,4.3,13.4,0.324,4,5.4,0.735,NA,2,3.5,12.6
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,PHW,BAA,NA,77,NA,NA,5,12.9,0.39,3.8,5.5,0.687,NA,2.6,4.4,13.8
1 season,NA,BLB,NBA,NA,52,NA,NA,4.8,14.8,0.328,4.3,5.7,0.745,NA,1.9,3.5,14
1 season,NA,BOS,BAA,NA,47,NA,NA,6.6,20.3,0.323,6.3,9,0.697,NA,1.6,3.9,19.4
1 season,NA,CLR,BAA,NA,43,NA,NA,6,15.9,0.375,4,6.1,0.664,NA,0.9,3.5,16
1 season,NA,TRH,BAA,NA,10,NA,NA,7.3,20.9,0.349,4.5,6.6,0.682,NA,0.8,4.2,19.1
