Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,29,TOT,BAA,NA,53,NA,NA,NA,NA,0.369,NA,NA,0.668,NA,NA,NA,NA
1946-47,29,TRH,BAA,NA,10,NA,NA,NA,NA,0.349,NA,NA,0.682,NA,NA,NA,NA
1946-47,29,CLR,BAA,NA,43,NA,NA,NA,NA,0.375,NA,NA,0.664,NA,NA,NA,NA
1947-48,30,BOS,BAA,NA,47,NA,NA,NA,NA,0.323,NA,NA,0.697,NA,NA,NA,NA
1948-49,31,PHW,BAA,NA,60,NA,NA,NA,NA,0.405,NA,NA,0.686,NA,NA,NA,NA
1949-50,32,TOT,NBA,NA,69,NA,NA,NA,NA,0.324,NA,NA,0.735,NA,NA,NA,NA
1949-50,32,PHW,NBA,NA,17,NA,NA,NA,NA,0.307,NA,NA,0.693,NA,NA,NA,NA
1949-50,32,BLB,NBA,NA,52,NA,NA,NA,NA,0.328,NA,NA,0.745,NA,NA,NA,NA
Career,NA,,TOT,NA,229,NA,NA,NA,NA,0.354,NA,NA,0.697,NA,NA,NA,NA
,NA,,BAA,NA,160,NA,NA,NA,NA,0.364,NA,NA,0.685,NA,NA,NA,NA
,NA,,NBA,NA,69,NA,NA,NA,NA,0.324,NA,NA,0.735,NA,NA,NA,NA
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,PHW,BAA,NA,77,NA,NA,NA,NA,0.39,NA,NA,0.687,NA,NA,NA,NA
1 season,NA,BLB,NBA,NA,52,NA,NA,NA,NA,0.328,NA,NA,0.745,NA,NA,NA,NA
1 season,NA,BOS,BAA,NA,47,NA,NA,NA,NA,0.323,NA,NA,0.697,NA,NA,NA,NA
1 season,NA,CLR,BAA,NA,43,NA,NA,NA,NA,0.375,NA,NA,0.664,NA,NA,NA,NA
1 season,NA,TRH,BAA,NA,10,NA,NA,NA,NA,0.349,NA,NA,0.682,NA,NA,NA,NA
