Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1946-47,29,TOT,BAA,NA,53,NA,NA,0.424,0.368,NA,NA,NA,NA,NA,10.8,1,11.8,NA
1946-47,29,TRH,BAA,NA,10,NA,NA,0.401,0.316,NA,NA,NA,NA,NA,2.1,0.3,2.3,NA
1946-47,29,CLR,BAA,NA,43,NA,NA,0.43,0.384,NA,NA,NA,NA,NA,8.7,0.7,9.5,NA
1947-48,30,BOS,BAA,NA,47,NA,NA,0.4,0.443,NA,NA,NA,NA,NA,8.9,0.5,9.3,NA
1948-49,31,PHW,BAA,NA,60,NA,NA,0.463,0.417,NA,NA,NA,NA,NA,7.5,3.2,10.7,NA
1949-50,32,TOT,NBA,NA,69,NA,NA,0.401,0.405,NA,NA,NA,NA,NA,1.8,2.5,4.3,NA
1949-50,32,PHW,NBA,NA,17,NA,NA,0.392,0.49,NA,NA,NA,NA,NA,0.3,0.9,1.2,NA
1949-50,32,BLB,NBA,NA,52,NA,NA,0.403,0.388,NA,NA,NA,NA,NA,1.5,1.6,3.1,NA
Career,NA,,TOT,NA,229,NA,NA,0.421,0.409,NA,NA,NA,NA,NA,29.1,7.2,36.2,NA
,NA,,BAA,NA,160,NA,NA,0.427,0.41,NA,NA,NA,NA,NA,27.2,4.7,31.9,NA
,NA,,NBA,NA,69,NA,NA,0.401,0.405,NA,NA,NA,NA,NA,1.8,2.5,4.3,NA
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,PHW,BAA,NA,77,NA,NA,0.452,0.428,NA,NA,NA,NA,NA,7.8,4.1,11.9,NA
1 season,NA,BLB,NBA,NA,52,NA,NA,0.403,0.388,NA,NA,NA,NA,NA,1.5,1.6,3.1,NA
1 season,NA,BOS,BAA,NA,47,NA,NA,0.4,0.443,NA,NA,NA,NA,NA,8.9,0.5,9.3,NA
1 season,NA,CLR,BAA,NA,43,NA,NA,0.43,0.384,NA,NA,NA,NA,NA,8.7,0.7,9.5,NA
1 season,NA,TRH,BAA,NA,10,NA,NA,0.401,0.316,NA,NA,NA,NA,NA,2.1,0.3,2.3,NA
