Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1976-77,26,POR,NBA,PF,19,NA,206,30,63,0.476,17,26,0.654,21,49,70,17,2,8,NA,34,77
1977-78,27,POR,NBA,PF,3,NA,47,7,21,0.333,1,1,1,2,9,11,2,0,4,6,5,15
Career,NA,,NBA,,22,NA,253,37,84,0.44,18,27,0.667,23,58,81,19,2,12,6,39,92
