Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1976-77,26,POR,NBA,PF,19,NA,206,6.5,13.7,0.476,3.7,5.6,0.654,4.6,10.6,15.2,3.7,0.4,1.7,NA,7.4,16.7,NA,NA,95
1977-78,27,POR,NBA,PF,3,NA,47,7.4,22.1,0.333,1.1,1.1,1,2.1,9.5,11.6,2.1,0,4.2,6.3,5.3,15.8,NA,63,99
Career,NA,,NBA,,22,NA,253,6.7,15.1,0.44,3.2,4.9,0.667,4.1,10.4,14.6,3.4,0.4,2.2,1.1,7,16.6,NA,63,96
