Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1976-77,26,POR,NBA,PF,19,206,13.9,0.517,0.413,11.2,24.6,18.1,10.7,0.4,2.2,NA,NA,NA,0.1,0.3,0.5,0.105,NA,0.5,-0.9,-0.4,0.1
1977-78,27,POR,NBA,PF,3,47,4.3,0.35,0.048,4.9,20.3,12.9,6.3,0,4.9,21.9,25.1,NA,-0.2,0.1,-0.2,-0.163,NA,-6.6,-0.8,-7.4,-0.1
Career,NA,,NBA,,22,253,12.1,0.48,0.321,10,23.8,17.1,9.9,0.4,2.7,21.9,25.1,NA,-0.1,0.4,0.3,0.055,NA,-0.9,-0.9,-1.7,0
