,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,21,MIL,NBA,SG,6,35,,18%,82%,,,-10.9,-15.1,0,0,1,0,2,0,3,0,5
2001-02,22,MIL,NBA,SG,67,1417,3%,75%,22%,1%,,+2.0,+3.4,26,11,42,12,49,0,204,9,32
2002-03,23,MIL,NBA,SG,82,2316,2%,53%,45%,,,+2.4,+4.6,35,23,54,13,73,0,267,20,43
2003-04,24,MIL,NBA,SG,82,3021,,94%,6%,,,-1.1,-10.4,43,48,42,17,157,0,407,37,70
2004-05,25,MIL,NBA,SG,75,2848,,85%,14%,,,-3.6,-1.4,45,44,37,32,150,0,369,36,69
2005-06,26,MIL,NBA,SG,80,3130,,71%,29%,,,+0.9,+10.4,64,58,47,27,206,6,507,47,84
2006-07,27,MIL,NBA,SF,53,2036,,3%,68%,29%,,-0.3,+9.1,33,39,30,23,167,9,279,51,67
2007-08,28,MIL,NBA,SG,72,2702,,77%,24%,,,-7.5,+0.1,84,52,39,21,185,6,547,50,74
2008-09,29,MIL,NBA,SG,33,1203,,77%,22%,1%,,+4.3,+8.1,23,14,12,5,56,7,199,13,15
2009-10,30,MIL,NBA,SG,18,492,,61%,39%,1%,,-10.7,-14.5,7,5,9,2,28,2,90,7,21
2010-11,31,MIL,NBA,SG,10,134,,90%,10%,,,+4.7,+5.8,2,0,2,2,2,0,27,0,0
2011-12,32,PHO,NBA,SG,51,770,,63%,37%,,,-8.3,-10.5,18,11,8,3,49,2,78,12,16
Career,,,NBA,,629,20104,,68%,28%,3%,,-1.5,+1.3,380,305,323,157,1124,32,2977,282,496
,,,,,,,,,,,,,,,,,,,,,,
11 seasons,,MIL,NBA,,578,19334,,69%,28%,3%,,-1.2,+1.8,362,294,315,154,1075,30,2899,270,480
1 season,,PHO,NBA,,51,770,,63%,37%,,,-8.3,-10.5,18,11,8,3,49,2,78,12,16
