,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2009-10,22,TOT,NBA,PF,47,624,,,2%,29%,69%,-1.9,+0.2,5,11,56,8,35,4,50,8,8
2009-10,22,NYK,NBA,PF,24,252,,,5%,54%,41%,-5.0,-1.3,3,4,21,2,12,2,19,3,3
2009-10,22,HOU,NBA,PF,23,372,,,,12%,88%,+0.1,+0.6,2,7,35,6,23,2,31,5,5
2010-11,23,HOU,NBA,C,72,1125,,,,25%,75%,-6.3,-11.8,17,14,96,16,41,3,68,15,25
2011-12,24,TOT,NBA,C,39,551,,,,3%,98%,-2.8,-4.1,6,9,33,9,25,1,36,3,16
2011-12,24,HOU,NBA,C,32,469,,,,2%,98%,-3.9,-4.9,4,5,25,9,22,1,32,3,11
2011-12,24,LAL,NBA,C,7,82,,,,7%,93%,+3.1,+1.7,2,4,8,0,3,0,4,0,5
2012-13,25,LAL,NBA,PF,29,458,,,,85%,15%,-2.5,-4.7,5,2,33,10,22,2,32,5,10
2013-14,26,LAL,NBA,PF,72,1500,,,6%,73%,21%,-9.6,-5.6,19,30,109,13,92,2,138,24,31
2014-15,27,LAL,NBA,C,70,1874,,,,8%,92%,-10.9,-7.3,28,44,106,20,71,6,234,13,30
2015-16,28,IND,NBA,C,73,1513,,,,26%,74%,+1.6,-0.5,27,34,94,16,53,1,204,11,31
2016-17,29,MIN,NBA,C,7,47,,,,23%,77%,+11.6,+12.8,1,3,8,0,1,0,0,0,1
Career,,,NBA,,409,7692,,,1%,33%,66%,-5.6,-5.2,108,147,535,92,340,19,762,79,152
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,LAL,NBA,,178,3914,,,2%,42%,56%,-9.2,-6.2,54,80,256,43,188,10,408,42,76
3 seasons,,HOU,NBA,,127,1966,,,,17%,83%,-4.5,-7.8,23,26,156,31,86,6,131,23,41
1 season,,IND,NBA,,73,1513,,,,26%,74%,+1.6,-0.5,27,34,94,16,53,1,204,11,31
1 season,,NYK,NBA,,24,252,,,5%,54%,41%,-5.0,-1.3,3,4,21,2,12,2,19,3,3
1 season,,MIN,NBA,,7,47,,,,23%,77%,+11.6,+12.8,1,3,8,0,1,0,0,0,1
