Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,22,HSM,ABA,PG,72,NA,1706,2.8,8.6,0.326,0.7,2.4,0.313,2.1,6.2,0.331,1.3,1.9,0.674,NA,NA,4.3,3,1.9,3,7.6
Career,NA,,ABA,,72,NA,1706,2.8,8.6,0.326,0.7,2.4,0.313,2.1,6.2,0.331,1.3,1.9,0.674,NA,NA,4.3,3,1.9,3,7.6
