Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,22,HSM,ABA,PG,3,NA,34.3,2,5.3,0.375,1,1,1,1,4.3,0.231,0.469,2.3,2.3,1,NA,NA,2.7,1,0,3.3,7.3
Career,NA,,ABA,,3,NA,34.3,2,5.3,0.375,1,1,1,1,4.3,0.231,0.469,2.3,2.3,1,NA,NA,2.7,1,0,3.3,7.3
