Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,22,HSM,ABA,PG,3,NA,103,2.1,5.6,0.375,1,1,1,1,4.5,0.231,2.4,2.4,1,NA,NA,2.8,1,0,3.5,7.7
Career,NA,,ABA,,3,NA,103,2.1,5.6,0.375,1,1,1,1,4.5,0.231,2.4,2.4,1,NA,NA,2.8,1,0,3.5,7.7
