Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,,OWS,DWS,WS,WS/48
1967-68,NA,NJA,ABA,SF,70,1590,18,0.511,0.007,0.49,NA,NA,9.1,6.3,8.9,21.1,NA,3,1.3,4.3,0.131
Career,NA,,ABA,,70,1590,18,0.511,0.007,0.49,NA,NA,9.1,6.3,8.9,21.1,NA,3,1.3,4.3,0.131
