Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1959-60,24,PHW,NBA,PG,9,NA,370,49,136,0.36,20,36,0.556,77,54,39,118
1960-61,25,PHW,NBA,PG,3,NA,121,21,57,0.368,11,20,0.55,21,15,16,53
1961-62,26,PHW,NBA,PG,12,NA,482,52,145,0.359,35,55,0.636,71,88,57,139
1963-64,28,SFW,NBA,PG,12,NA,419,57,173,0.329,33,47,0.702,58,90,46,147
1966-67,31,CHI,NBA,PG,3,NA,97,15,40,0.375,4,5,0.8,6,18,11,34
1969-70,34,MIL,NBA,PG,7,NA,68,4,14,0.286,9,12,0.75,4,21,7,17
Career,NA,,NBA,,46,NA,1557,198,565,0.35,112,175,0.64,237,286,176,508
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,"PHW,SFW",NBA,,36,NA,1392,179,511,0.35,99,158,0.627,227,247,158,457
1 season,NA,MIL,NBA,,7,NA,68,4,14,0.286,9,12,0.75,4,21,7,17
1 season,NA,CHI,NBA,,3,NA,97,15,40,0.375,4,5,0.8,6,18,11,34
