Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1958-59,23,PHW,NBA,PG,45,1565,13,0.413,0.209,NA,NA,NA,NA,NA,0.1,2.3,2.4,0.073
1959-60,24,PHW,NBA,PG,68,2483,11.8,0.414,0.208,NA,NA,NA,NA,NA,0,4.3,4.3,0.084
1960-61,25,PHW,NBA,PG,78,2905,13.5,0.431,0.292,NA,NA,NA,NA,NA,0.8,4.1,4.8,0.08
1961-62,26,PHW,NBA,PG,80,2650,9.7,0.395,0.243,NA,NA,NA,NA,NA,-1.1,3.2,2.1,0.038
1962-63,27,SFW,NBA,PG,79,3249,12.9,0.43,0.249,NA,NA,NA,NA,NA,-0.8,3.3,2.5,0.037
1963-64,28,SFW,NBA,PG,79,2695,12.4,0.417,0.303,NA,NA,NA,NA,NA,-1.2,5.2,4,0.071
1964-65,29,SFW,NBA,SG,79,2699,14.2,0.421,0.265,NA,NA,NA,30.5,NA,-0.9,3.8,2.8,0.051
1965-66,30,SFW,NBA,SG,79,2902,16.9,0.419,0.259,NA,NA,NA,40.3,NA,-1.9,4.2,2.3,0.039
1966-67,31,CHI,NBA,PG,81,3063,17.9,0.46,0.345,NA,NA,NA,40.1,NA,1.3,4.9,6.2,0.097
1967-68,32,TOT,NBA,PG,79,1546,10.5,0.416,0.312,NA,NA,NA,29.6,NA,-0.8,0.6,-0.2,-0.007
1967-68,32,CHI,NBA,PG,4,129,9.8,0.348,0.204,NA,NA,NA,28.7,NA,-0.3,0.2,-0.2,-0.066
1967-68,32,CIN,NBA,PG,75,1417,10.6,0.425,0.328,NA,NA,NA,29.7,NA,-0.4,0.4,0,-0.001
1968-69,33,MIL,NBA,PG,81,2157,14.2,0.433,0.269,NA,NA,NA,34.8,NA,-0.5,1.8,1.3,0.03
1969-70,34,MIL,NBA,PG,64,749,12.4,0.44,0.471,NA,NA,NA,31.6,NA,-0.2,0.9,0.6,0.041
Career,NA,,NBA,,892,28663,13.5,0.426,0.275,NA,NA,NA,35.6,NA,-5.3,38.6,33.3,0.056
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8 seasons,NA,"PHW,SFW",NBA,,587,21148,13.1,0.419,0.257,NA,NA,NA,35.6,NA,-5.1,30.4,25.3,0.057
2 seasons,NA,MIL,NBA,,145,2906,13.7,0.434,0.306,NA,NA,NA,33.9,NA,-0.7,2.7,2,0.033
2 seasons,NA,CHI,NBA,,85,3192,17.6,0.456,0.34,NA,NA,NA,39.7,NA,1,5.1,6,0.091
1 season,NA,CIN,NBA,,75,1417,10.6,0.425,0.328,NA,NA,NA,29.7,NA,-0.4,0.4,0,-0.001
