Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1958-59,23,PHW,NBA,PG,45,NA,1565,4.9,12.3,0.394,1.4,2.6,0.545,6.5,6,3,11.1
1959-60,24,PHW,NBA,PG,68,NA,2483,4.9,12.6,0.389,1.6,2.6,0.613,5.7,7,2.8,11.4
1960-61,25,PHW,NBA,PG,78,NA,2905,4.9,12.8,0.386,2.6,3.7,0.687,6.3,8.4,3.2,12.4
1961-62,26,PHW,NBA,PG,80,NA,2650,3.6,10.2,0.356,1.6,2.5,0.665,4.7,8.7,4.2,8.9
1962-63,27,SFW,NBA,PG,79,NA,3249,4.9,12.7,0.387,2.3,3.2,0.727,4.4,9.1,3.3,12.2
1963-64,28,SFW,NBA,PG,79,NA,2695,4.5,12.3,0.365,2.6,3.7,0.707,4.4,7.4,3.3,11.6
1964-65,29,SFW,NBA,SG,79,NA,2699,6.2,16.3,0.38,3,4.3,0.686,4.3,7.5,3.4,15.4
1965-66,30,SFW,NBA,SG,79,NA,2902,7.3,19.5,0.373,3.7,5,0.727,5.2,10.5,3,18.2
1966-67,31,CHI,NBA,PG,81,NA,3063,6.3,16.2,0.391,4.5,5.6,0.806,4.1,10.7,2.9,17.1
1967-68,32,TOT,NBA,PG,79,NA,1546,3.4,9.9,0.347,2.5,3.1,0.805,3.5,8.8,3.9,9.4
1967-68,32,CHI,NBA,PG,4,NA,129,4.5,15.1,0.296,2.5,3.1,0.818,3.9,7.8,3.1,11.4
1967-68,32,CIN,NBA,PG,75,NA,1417,3.4,9.5,0.355,2.5,3.1,0.803,3.5,8.9,4,9.2
1968-69,33,MIL,NBA,PG,81,NA,2157,5.4,14.4,0.377,3.1,3.9,0.793,3.8,9.4,3.5,13.9
1969-70,34,MIL,NBA,PG,64,NA,749,3.3,9.2,0.356,3.2,4.3,0.744,3.6,10.2,3.5,9.8
Career,NA,,NBA,,892,NA,28663,5.2,13.7,0.378,2.7,3.8,0.721,4.8,8.7,3.3,13.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8 seasons,NA,"PHW,SFW",NBA,,587,NA,21148,5.2,13.7,0.378,2.4,3.5,0.687,5.1,8.3,3.3,12.8
2 seasons,NA,MIL,NBA,,145,NA,2906,4.9,13,0.373,3.1,4,0.78,3.7,9.6,3.5,12.8
2 seasons,NA,CHI,NBA,,85,NA,3192,6.2,16.1,0.387,4.4,5.5,0.807,4.1,10.6,2.9,16.9
1 season,NA,CIN,NBA,,75,NA,1417,3.4,9.5,0.355,2.5,3.1,0.803,3.5,8.9,4,9.2
