Season,Team,Lg,Salary
1994-95,Los Angeles Clippers,NBA,"$150,000"
1996-97,Washington Bullets,NBA,"$247,500"
1997-98,Sacramento Kings,NBA,"$150,000"
Career,(may be incomplete),,"$547,500"
