Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1994-95,25,LAC,NBA,C,26,370,10.6,0.516,0.01,0.359,9.6,17.7,13.4,7.2,2.2,1.4,19,17.3,NA,-0.1,0.3,0.2,0.03,NA,-4.5,0.2,-4.3,-0.2
1995-96,26,TOT,NBA,C,18,134,16.5,0.586,0,0.528,8.7,9.5,9.1,10.2,1.2,3.8,6.3,15.9,NA,0.3,0.1,0.4,0.154,NA,-0.1,1.1,1,0.1
1995-96,26,NYK,NBA,C,2,17,27.4,0.575,0,0.1,21.5,0,10.4,14.6,0,4.5,0,28.6,NA,0.1,0,0.1,0.22,NA,4.5,-1.8,2.7,0
1995-96,26,DEN,NBA,C,16,117,14.9,0.59,0,0.692,6.9,10.9,8.9,9.5,1.3,3.7,8.1,14.1,NA,0.2,0.1,0.4,0.144,NA,-0.8,1.5,0.7,0.1
1996-97,27,TOT,NBA,C,6,8,-3.2,0.333,0,0,14.8,57.7,36.6,0,0,0,40,28.1,NA,-0.1,0,0,-0.287,NA,-16,-3,-19,0
1996-97,27,WSB,NBA,C,5,7,-3.7,0.333,0,0,17,65.9,41.8,0,0,0,40,32.1,NA,-0.1,0,0,-0.331,NA,-17.7,-3.4,-21.1,0
1996-97,27,MIA,NBA,C,1,1,0,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,0,0,0,0.025,NA,-4.1,-0.4,-4.5,0
Career,NA,,NBA,,50,512,11.9,0.531,0.007,0.394,9.4,16.2,12.6,7.9,1.9,2,16.5,17.1,NA,0.1,0.5,0.6,0.058,NA,-3.5,0.4,-3.1,-0.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,LAC,NBA,,26,370,10.6,0.516,0.01,0.359,9.6,17.7,13.4,7.2,2.2,1.4,19,17.3,NA,-0.1,0.3,0.2,0.03,NA,-4.5,0.2,-4.3,-0.2
1 season,NA,DEN,NBA,,16,117,14.9,0.59,0,0.692,6.9,10.9,8.9,9.5,1.3,3.7,8.1,14.1,NA,0.2,0.1,0.4,0.144,NA,-0.8,1.5,0.7,0.1
1 season,NA,WSB,NBA,,5,7,-3.7,0.333,0,0,17,65.9,41.8,0,0,0,40,32.1,NA,-0.1,0,0,-0.331,NA,-17.7,-3.4,-21.1,0
1 season,NA,NYK,NBA,,2,17,27.4,0.575,0,0.1,21.5,0,10.4,14.6,0,4.5,0,28.6,NA,0.1,0,0.1,0.22,NA,4.5,-1.8,2.7,0
1 season,NA,MIA,NBA,,1,1,0,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,0,0,0,0.025,NA,-4.1,-0.4,-4.5,0
