Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,,OWS,DWS,WS,WS/48
1967-68,26,INA,ABA,SF,72,1338,12.2,0.49,0.012,0.469,NA,NA,12.6,3.2,17.3,19.8,NA,1.5,1.1,2.5,0.09
1969-70,28,INA,ABA,SF,3,12,3.9,0.237,0,0.6,NA,NA,15,0,0,20.1,NA,-0.1,0,-0.1,-0.264
Career,NA,,ABA,,75,1350,12.1,0.487,0.012,0.471,NA,NA,12.6,3.1,17.1,19.8,NA,1.4,1.1,2.5,0.087
