Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,26,INA,ABA,SF,72,NA,1338,213,488,0.436,1,6,0.167,212,482,0.44,0.438,150,229,0.655,NA,NA,374,29,123,183,577
1969-70,28,INA,ABA,SF,3,NA,12,1,5,0.2,0,0,NA,1,5,0.2,0.2,1,3,0.333,2,2,4,0,0,1,3
Career,NA,,ABA,,75,NA,1350,214,493,0.434,1,6,0.167,213,487,0.437,0.435,151,232,0.651,2,2,378,29,123,184,580
