Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,26,INA,ABA,SF,3,NA,47,4.6,10.7,0.429,0.8,1.5,0.5,3.8,9.2,0.417,5.4,6.9,0.778,NA,NA,13.8,1.5,3.8,9.2,15.3
Career,NA,,ABA,,3,NA,47,4.6,10.7,0.429,0.8,1.5,0.5,3.8,9.2,0.417,5.4,6.9,0.778,NA,NA,13.8,1.5,3.8,9.2,15.3
