Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2012-13,24,DET,NBA,SF,82,74,2293,6.3,14.8,0.428,1.6,4.6,0.35,4.7,10.2,0.464,2.3,2.9,0.806,2.5,5.1,7.6,1.8,1.3,0.9,2.3,5,16.6,NA,102,110
2013-14,25,DET,NBA,SF,82,36,2337,5.8,13,0.447,2,5.3,0.382,3.8,7.7,0.492,3.3,4,0.826,2.5,4,6.6,1.6,1.3,0.8,1.7,4.6,17,NA,117,113
2014-15,26,TOT,NBA,SF,80,58,1743,5.1,13.1,0.386,2.8,7.1,0.398,2.2,6,0.371,1.2,1.5,0.769,1,4.7,5.7,2.5,1.4,0.6,1.6,4.5,14.1,NA,104,109
2014-15,26,DET,NBA,SF,54,40,1287,5.6,14.1,0.4,3.1,7.5,0.406,2.6,6.6,0.393,1.2,1.4,0.806,0.9,4.7,5.6,2.7,1.3,0.6,1.7,3.9,15.5,NA,105,109
2014-15,26,OKC,NBA,SF,26,18,456,3.5,10.6,0.333,2.2,5.9,0.37,1.3,4.6,0.286,1.2,1.8,0.688,1.1,4.9,6,2,1.5,0.8,1.4,6,10.4,NA,98,107
2015-16,27,OKC,NBA,SF,68,2,977,4.4,11.2,0.389,1.5,4.9,0.309,2.8,6.3,0.452,1.5,2.2,0.659,2.5,4.6,7.2,1.2,1.5,0.5,1.6,6.1,11.7,NA,102,108
2016-17,28,OKC,NBA,SF,32,2,385,4.3,10.6,0.41,0.9,4.7,0.189,3.4,5.9,0.587,1.7,2.2,0.765,1,5.1,6.1,1.1,0.9,0.6,1.4,3.7,11.2,NA,99,111
2017-18,29,OKC,NBA,SF,12,0,59,5.9,17.7,0.333,1.7,4.2,0.4,4.2,13.5,0.313,5.9,10.9,0.538,0.8,7.6,8.4,1.7,0.8,0,2.5,3.4,19.3,NA,88,111
Career,NA,,NBA,,356,172,7794,5.5,13.2,0.418,2,5.4,0.362,3.6,7.8,0.458,2.2,2.8,0.786,2.1,4.7,6.7,1.8,1.3,0.7,1.8,4.8,15.3,NA,107,110
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,DET,NBA,,218,150,5917,6,13.9,0.429,2.1,5.5,0.379,3.9,8.4,0.462,2.5,3,0.817,2.2,4.6,6.7,1.9,1.3,0.8,1.9,4.6,16.5,NA,109,111
4 seasons,NA,OKC,NBA,,138,22,1877,4.2,11.1,0.378,1.6,5.1,0.306,2.6,6,0.439,1.6,2.4,0.667,1.8,4.9,6.7,1.4,1.4,0.6,1.6,5.5,11.6,NA,100,109
