,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2002-03,21,POR,NBA,PF,53,334,,,61%,39%,,-8.8,-12.9,10,7,20,0,9,0,25,3,12
2003-04,22,POR,NBA,SF,62,673,1%,8%,84%,8%,,-6.0,-5.3,21,14,43,11,31,0,98,8,24
2004-05,23,MIA,NBA,SF,3,40,,,92%,8%,,-6.0,-13.4,2,0,4,0,0,0,0,0,1
2005-06,24,NYK,NBA,SF,49,1013,,4%,94%,2%,,-5.1,+2.6,29,11,54,11,35,2,108,10,14
Career,,,NBA,,167,2060,,5%,85%,10%,,-6.0,-2.8,62,32,121,22,75,2,231,21,51
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,POR,NBA,,115,1007,,5%,76%,18%,,-6.9,-7.8,31,21,63,11,40,0,123,11,36
1 season,,NYK,NBA,,49,1013,,4%,94%,2%,,-5.1,+2.6,29,11,54,11,35,2,108,10,14
1 season,,MIA,NBA,,3,40,,,92%,8%,,-6.0,-13.4,2,0,4,0,0,0,0,0,1
