,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2017-18,24,CHO,NBA,12:00,3,6,1,3,2,3,2,2,0,2,2,2,0,0,0,0,9,7.7
Career,,,,12:00,3,6,1,3,2,3,2,2,0,2,2,2,0,0,0,0,9,7.7
