,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1993-94,23,IND,NBA,,4,6,0,0,4,6,3,4,3,5,7,2,2,4,2,4,8,10.3
Career,,,,,4,6,0,0,4,6,3,4,3,5,7,2,2,4,2,4,8,10.3
