,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2003-04,18,CALIFORNIA,26,409,46,119,3,22,16,38,,88,21,11,22,,,111,.387,.136,.421,15.7,4.3,3.4,0.8
2004-05,19,CALIFORNIA,28,690,85,171,1,6,31,56,,138,47,16,31,,,202,.497,.167,.554,24.6,7.2,4.9,1.7
2006-07,21,FRESNOST,32,1054,153,325,20,67,106,181,,314,104,28,114,,,432,.471,.299,.586,32.9,13.5,9.8,3.3
Career,,,86,2153,284,615,24,95,153,275,,540,172,55,167,,,745,.462,.253,.556,25.0,8.7,6.3,2.0
