,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1990-91,19,UNC,35,531,81,138,,,41,67,,148,11,6,30,32,79,203,.587,,.612,15.2,5.8,4.2,0.3
1991-92,20,UNC,31,784,140,244,,,68,109,,218,18,17,30,47,112,348,.574,,.624,25.3,11.2,7.0,0.6
1992-93,21,UNC,38,1076,222,361,,,156,228,,290,28,22,47,66,113,600,.615,,.684,28.3,15.8,7.6,0.7
1993-94,22,UNC,35,1110,183,327,,,110,197,,285,29,18,62,66,104,476,.560,,.558,31.7,13.6,8.1,0.8
Career,,,139,3501,626,1070,,,375,601,,941,86,63,169,211,408,1627,.585,,.624,25.2,11.7,6.8,0.6
