,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1995-96,27,TOT,NBA,,1,3,0,1,1,3,0,0,1,2,2,1,1,1,0,3,2,2.9
1995-96,27,DET,NBA,,1,3,0,1,1,3,0,0,1,2,2,1,1,1,0,3,2,2.9
1996-97,28,DET,NBA,6:09,1,2,0,0,1,2,0,1,0,1,1,0,0,0,0,1,2,0.5
1998-99,30,MIL,NBA,26:40,4,6,0,1,4,5,4,4,1,2,2,2,1,1,1,5,10,7.6
1999-00,31,DET,NBA,31:51,5,11,0,0,5,11,4,6,0,1,1,2,1,1,2,2,14,6.9
2001-02,33,DET,NBA,40:32,6,10,3,3,5,7,2,2,1,4,4,3,2,0,2,5,15,14.9
2002-03,34,DET,NBA,28:58,3,5,1,2,3,5,2,3,1,2,2,6,2,1,1,4,6,6.7
Career,,,,40:32,6,11,3,3,5,11,4,6,1,4,4,6,2,1,2,5,15,14.9
5 Seasons,,DET,NBA,40:32,6,11,3,3,5,11,4,6,1,4,4,6,2,1,2,5,15,14.9
1 Season,,MIL,NBA,26:40,4,6,0,1,4,5,4,4,1,2,2,2,1,1,1,5,10,7.6
