Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1967-68,22,SFW,NBA,SG,1,NA,4,18,27,0.667,0,0,NA,0,0,0,36
1968-69,23,SFW,NBA,SG,5,NA,59,6.7,17.1,0.393,0.6,1.8,0.333,3.1,3.7,7.3,14
Career,NA,,NBA,,6,NA,63,7.4,17.7,0.419,0.6,1.7,0.333,2.9,3.4,6.9,15.4
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,SFW,NBA,,6,NA,63,7.4,17.7,0.419,0.6,1.7,0.333,2.9,3.4,6.9,15.4
