Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1967-68,22,SFW,NBA,SG,41,NA,342,59,151,0.391,61,79,0.772,56,41,40,179
1968-69,23,SFW,NBA,SG,62,NA,756,113,290,0.39,83,113,0.735,114,76,117,309
1969-70,24,SFW,NBA,SG,73,NA,1353,213,557,0.382,100,152,0.658,157,194,170,526
1970-71,25,CLE,NBA,SG,79,NA,1852,179,484,0.37,109,152,0.717,206,244,176,467
Career,NA,,NBA,,255,NA,4303,564,1482,0.381,353,496,0.712,533,555,503,1481
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,SFW,NBA,,176,NA,2451,385,998,0.386,244,344,0.709,327,311,327,1014
1 season,NA,CLE,NBA,,79,NA,1852,179,484,0.37,109,152,0.717,206,244,176,467
