Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1973-74,30,LAL,NBA,SG,5,NA,189,8.6,22.1,0.389,6.9,8.1,0.848,1.7,2.2,3.9,7.4,1.7,0.2,NA,1.7,24,NA,NA,106
Career,NA,,NBA,,5,NA,189,8.6,22.1,0.442,6.9,8.1,0.819,1.7,2.2,3.9,7.4,1.7,0.2,NA,1.7,24,NA,NA,106
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,LAL,NBA,,5,NA,189,8.6,22.1,0.438,6.9,8.1,0.816,1.7,2.2,3.9,7.4,1.7,0.2,NA,1.7,24,NA,NA,106
1 season,NA,PHO,NBA,,0,NA,0,NA,NA,0.475,NA,NA,0.857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
