,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,30,MIA,NBA,C,13,306,.518,7.2,.993,.390,.241,.248,.113,.007,.521,.727,.441,.371,.313,.000,.630,.149,20,,.000,,0,0
2001-02,31,MIA,NBA,C,75,2455,.516,7.3,.997,.371,.263,.208,.155,.003,.517,.710,.430,.350,.425,.333,.635,.166,134,1.000,.333,1.000,0,0
2003-04,33,NJN,NBA,C,12,215,.465,8.2,1.000,.366,.225,.169,.239,.000,.465,.654,.563,.250,.235,,.667,.141,10,,,,0,0
2004-05,34,TOT,NBA,C-PF,37,702,.472,6.6,1.000,.453,.241,.108,.198,.000,.472,.563,.451,.348,.357,,.670,.156,31,,,,0,0
2004-05,34,NJN,NBA,PF,18,457,.453,7.2,1.000,.427,.213,.133,.227,.000,.453,.516,.438,.400,.382,,.706,.140,21,,,,0,0
2004-05,34,MIA,NBA,C,19,245,.516,4.9,1.000,.516,.306,.048,.129,.000,.516,.656,.474,.000,.250,,.594,.194,10,,,,0,0
2005-06,35,MIA,NBA,C,65,1302,.597,3.7,.997,.549,.340,.067,.041,.003,.599,.775,.402,.238,.462,.000,.622,.241,74,,.000,,0,0
2006-07,36,MIA,NBA,C,77,1572,.560,3.9,1.000,.482,.438,.056,.024,.000,.560,.722,.452,.208,.100,,.655,.219,86,,,,0,0
2007-08,37,MIA,NBA,C,25,389,.547,3.9,1.000,.453,.505,.032,.011,.000,.547,.721,.417,.333,.000,,.577,.232,20,,,,0,0
Career,,,NBA,,304,6941,.532,5.9,.998,.432,.315,.140,.110,.002,.533,.709,.436,.329,.378,.200,.638,.188,375,1.000,.200,1.000,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6 seasons,,MIA,NBA,,274,6269,.541,5.7,.997,.435,.327,.140,.096,.003,.542,.726,.432,.327,.390,.200,.633,.193,344,1.000,.200,1.000,0,0
2 seasons,,NJN,NBA,,30,672,.457,7.5,1.000,.407,.217,.145,.231,.000,.457,.556,.479,.344,.333,,.693,.140,31,,,,0,0
