Season,Team,Lg,Salary
2016-17,Denver Nuggets,NBA,"$1,627,320"
2017-18,Denver Nuggets,NBA,"$1,700,640"
2018-19,Denver Nuggets,NBA,"$1,773,840"
Career,(may be incomplete),,"$5,101,800"
