,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2016-17,20,DEN,NBA,SG,22,165,4%,80%,15%,,,+16.8,+17.5,2,3,3,0,3,3,25,0,6
2017-18,21,DEN,NBA,SG,62,583,1%,40%,58%,2%,,-1.0,-2.7,12,9,19,1,14,6,79,3,12
2018-19,22,DEN,NBA,SG,81,1879,3%,60%,37%,,,+2.8,-1.8,22,23,55,3,29,10,225,10,34
2019-20,23,TOT,NBA,SG,55,1209,4%,93%,4%,,,-1.9,-1.4,23,18,32,8,26,7,187,5,29
2019-20,23,DEN,NBA,SG,41,746,5%,90%,5%,,,+2.4,-1.0,11,12,18,6,14,5,117,2,18
2019-20,23,MIN,NBA,SG,14,463,1%,98%,2%,,,-8.4,-4.5,12,6,14,2,12,2,70,3,11
Career,,,NBA,,220,3836,3%,68%,29%,,,+1.3,-1.0,59,53,109,12,72,26,516,18,81
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,DEN,NBA,,206,3373,3%,64%,32%,,,+2.7,-0.8,47,47,95,10,60,24,446,15,70
1 season,,MIN,NBA,,14,463,1%,98%,2%,,,-8.4,-4.5,12,6,14,2,12,2,70,3,11
