Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Malik Beasley,,4.5,0.3,0.2
Danny Green,95.9,4.5,0.2,0.1
Carlos Arroyo,93.0,4.7,0.4,0.3
Darrick Martin,91.6,4.6,0.5,0.1
Jim Barnett,89.3,4.8,0.3,0
Kevin Grevey,89.2,4.4,0.7,0.1
Arvesta Kelly,86.6,4.9,0.3,-0.1
Jeffrey Congdon,84.8,4.3,0.9,0.3
John Barnhill,84.4,4.6,1,0.4
Eric Bledsoe,82.1,3.7,0.3,0.2
Jeff Mullins,82.0,4.5,0.8,-0.3
