,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1946-47,22,TOT,BAA,,3,,3,,,,,7
1946-47,22,NYK,BAA,,3,,3,,,,,7
1946-47,22,PHW,BAA,,2,,2,,,0,,4
Career,,,,,3,,3,,,,,7
1 Season,,PHW,BAA,,2,,2,,,0,,4
1 Season,,NYK,BAA,,3,,3,,,,,7
