,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,23,DAL,NBA,C,5,38,,,,5%,95%,-40.6,-45.7,0,1,5,0,3,0,0,0,3
2001-02,24,DAL,NBA,C,55,600,,,,13%,87%,+6.0,+1.7,13,7,43,2,24,0,50,2,12
2002-03,25,LAC,NBA,C,41,412,,,,13%,88%,-2.8,+2.0,9,14,21,6,28,0,22,6,12
2003-04,26,TOT,NBA,C,16,114,,,,,100%,+7.2,+9.6,1,5,7,0,4,0,5,0,6
2003-04,26,LAC,NBA,C,2,9,,,,,100%,+10.0,+15.1,0,0,0,0,2,0,0,0,0
2003-04,26,MIA,NBA,C,14,105,,,,,100%,+6.8,+6.4,1,5,7,0,2,0,5,0,6
2004-05,27,MIA,NBA,C,20,92,,,,4%,96%,-4.0,-11.6,0,5,4,0,3,0,10,0,5
Career,,,NBA,,137,1256,,,,11%,89%,+1.1,+0.1,23,32,80,8,62,0,87,8,38
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,DAL,NBA,,60,638,,,,13%,87%,+3.3,-1.1,13,8,48,2,27,0,50,2,15
2 seasons,,LAC,NBA,,43,421,,,,12%,88%,-2.5,+2.3,9,14,21,6,30,0,22,6,12
2 seasons,,MIA,NBA,,34,197,,,,2%,98%,+1.8,-2.0,1,10,11,0,5,0,15,0,11
