,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2000-01,23,DAL,NBA,C,5,23,.375,14.9,.750,.000,.375,.250,.125,.250,.333,,.333,.000,1.000,.500,.000,.000,0,1.000,.000,,0,0
2001-02,24,DAL,NBA,C,8,44,.438,13.9,.625,.375,.000,.063,.188,.375,.400,.333,,.000,.667,.500,.500,.000,0,1.000,.167,1.000,0,0
2003-04,26,MIA,NBA,C,3,7,,,,,,,,,,,,,,,,,0,,,,0,0
Career,,,NBA,,16,74,.417,14.3,.667,.250,.125,.125,.167,.333,.375,.333,.333,.000,.750,.500,.333,.000,0,1.000,.125,1.000,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,DAL,NBA,,13,67,.417,14.3,.667,.250,.125,.125,.167,.333,.375,.333,.333,.000,.750,.500,.333,.000,0,1.000,.125,1.000,0,0
1 season,,MIA,NBA,,3,7,,,,,,,,,,,,,,,,,0,,,,0,0
