Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1959-60,23,SYR,NBA,SG,3,NA,64,6.8,21.4,0.316,3.4,3.9,0.857,NA,NA,7.9,2.3,NA,NA,2.3,16.9
1960-61,24,SYR,NBA,SG,8,NA,226,7.8,17.8,0.438,4.1,5.7,0.722,NA,NA,5.7,1.9,NA,NA,4,19.8
1962-63,26,LAL,NBA,SG,13,NA,370,6.9,14.7,0.47,7.5,9.4,0.794,NA,NA,3.7,2,NA,NA,3.4,21.3
1963-64,27,LAL,NBA,SG,5,NA,154,4.9,12.2,0.404,6.3,7.5,0.844,NA,NA,1.9,4,NA,NA,3.7,16.1
1964-65,28,LAL,NBA,SG,10,NA,287,9,18.8,0.48,3.9,4.9,0.795,NA,NA,3.8,4.1,NA,NA,3.1,22
1967-68,31,NYK,NBA,SG,6,NA,211,10.4,20,0.521,3.6,4.9,0.724,NA,NA,4.6,3.6,NA,NA,4.1,24.4
1968-69,32,NYK,NBA,SG,10,NA,402,5.8,14.6,0.399,3.3,4.8,0.685,NA,NA,3.1,2.4,NA,NA,2.9,15
1969-70,33,NYK,NBA,SG,19,NA,714,6.6,14.1,0.468,3,3.8,0.776,NA,NA,2,3.2,NA,NA,3.2,16.2
1970-71,34,NYK,NBA,SG,12,NA,455,7.5,15.7,0.477,3.5,5,0.698,NA,NA,3,2.8,NA,NA,2.6,18.5
1971-72,35,NYK,NBA,SG,12,NA,131,6.3,13.5,0.469,1.4,3.3,0.417,NA,NA,2.2,2.7,NA,NA,5.2,14
1972-73,36,NYK,NBA,SG,4,NA,17,6.4,12.7,0.5,0,0,NA,NA,NA,0,4.2,NA,NA,10.6,12.7
Career,NA,,NBA,,102,NA,3031,7.2,15.6,0.458,4,5.3,0.748,NA,NA,3.2,2.9,NA,NA,3.3,18.3
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,NYK,NBA,,63,NA,1930,7.1,15.2,0.464,3.1,4.4,0.709,NA,NA,2.7,3,NA,NA,3.3,17.2
3 seasons,NA,LAL,NBA,,28,NA,811,7.3,15.7,0.465,6,7.5,0.804,NA,NA,3.4,3.2,NA,NA,3.4,20.6
2 seasons,NA,SYR,NBA,,11,NA,290,7.6,18.6,0.407,4,5.3,0.744,NA,NA,6.2,2,NA,NA,3.6,19.1
