Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1959-60,23,SYR,NBA,SG,3,64,10.1,0.365,0.184,NA,NA,NA,9,NA,NA,NA,-0.1,0,-0.1,-0.09,NA,NA,NA,NA,NA
1960-61,24,SYR,NBA,SG,8,226,14.6,0.485,0.321,NA,NA,NA,8.7,NA,NA,NA,0.4,0.1,0.5,0.112,NA,NA,NA,NA,NA
1962-63,26,LAL,NBA,SG,13,370,17.6,0.565,0.642,NA,NA,NA,8.5,NA,NA,NA,1.2,0.2,1.3,0.175,NA,NA,NA,NA,NA
1963-64,27,LAL,NBA,SG,5,154,14,0.522,0.615,NA,NA,NA,17.9,NA,NA,NA,0.3,-0.1,0.3,0.086,NA,NA,NA,NA,NA
1964-65,28,LAL,NBA,SG,10,287,17.4,0.523,0.26,NA,NA,NA,18.4,NA,NA,NA,0.7,0,0.6,0.109,NA,NA,NA,NA,NA
1967-68,31,NYK,NBA,SG,6,211,19.4,0.551,0.248,NA,NA,NA,15.8,NA,NA,NA,0.7,0.1,0.7,0.167,NA,NA,NA,NA,NA
1968-69,32,NYK,NBA,SG,10,402,10.3,0.447,0.331,NA,NA,NA,9.4,NA,NA,NA,0.1,0.3,0.4,0.044,NA,NA,NA,NA,NA
1969-70,33,NYK,NBA,SG,19,714,12.5,0.512,0.271,NA,NA,NA,11.8,NA,NA,NA,1,0.7,1.6,0.111,NA,NA,NA,NA,NA
1970-71,34,NYK,NBA,SG,12,455,16,0.516,0.317,NA,NA,3.9,12.1,NA,NA,NA,0.9,0.5,1.4,0.145,NA,NA,NA,NA,NA
1971-72,35,NYK,NBA,SG,12,131,8.7,0.47,0.245,NA,NA,3.1,11.1,NA,NA,NA,0,0.1,0.1,0.044,NA,NA,NA,NA,NA
1972-73,36,NYK,NBA,SG,4,17,7.6,0.5,0,NA,NA,0,16.2,NA,NA,NA,0,0,0,0.078,NA,NA,NA,NA,NA
Career,NA,,NBA,,102,3031,14.3,0.509,0.338,NA,NA,3.6,12,NA,NA,NA,5.1,1.9,6.9,0.11,NA,NA,NA,NA,NA
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,NYK,NBA,,63,1930,13.3,0.503,0.287,NA,NA,3.6,11.8,NA,NA,NA,2.6,1.6,4.3,0.106,NA,NA,NA,NA,NA
3 seasons,NA,LAL,NBA,,28,811,16.8,0.542,0.476,NA,NA,NA,13.8,NA,NA,NA,2.2,0.1,2.3,0.134,NA,NA,NA,NA,NA
2 seasons,NA,SYR,NBA,,11,290,13.6,0.456,0.287,NA,NA,NA,8.8,NA,NA,NA,0.3,0.1,0.4,0.067,NA,NA,NA,NA,NA
