Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1959-60,23,SYR,NBA,SG,3,NA,64,12,38,0.316,6,7,0.857,NA,NA,14,4,NA,NA,4,30
1960-61,24,SYR,NBA,SG,8,NA,226,49,112,0.438,26,36,0.722,NA,NA,36,12,NA,NA,25,124
1962-63,26,LAL,NBA,SG,13,NA,370,71,151,0.47,77,97,0.794,NA,NA,38,21,NA,NA,35,219
1963-64,27,LAL,NBA,SG,5,NA,154,21,52,0.404,27,32,0.844,NA,NA,8,17,NA,NA,16,69
1964-65,28,LAL,NBA,SG,10,NA,287,72,150,0.48,31,39,0.795,NA,NA,30,33,NA,NA,25,175
1967-68,31,NYK,NBA,SG,6,NA,211,61,117,0.521,21,29,0.724,NA,NA,27,21,NA,NA,24,143
1968-69,32,NYK,NBA,SG,10,NA,402,65,163,0.399,37,54,0.685,NA,NA,35,27,NA,NA,32,167
1969-70,33,NYK,NBA,SG,19,NA,714,131,280,0.468,59,76,0.776,NA,NA,39,64,NA,NA,64,321
1970-71,34,NYK,NBA,SG,12,NA,455,95,199,0.477,44,63,0.698,NA,NA,38,36,NA,NA,33,234
1971-72,35,NYK,NBA,SG,12,NA,131,23,49,0.469,5,12,0.417,NA,NA,8,10,NA,NA,19,51
1972-73,36,NYK,NBA,SG,4,NA,17,3,6,0.5,0,0,NA,NA,NA,0,2,NA,NA,5,6
Career,NA,,NBA,,102,NA,3031,603,1317,0.458,333,445,0.748,NA,NA,273,247,NA,NA,282,1539
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,NYK,NBA,,63,NA,1930,378,814,0.464,166,234,0.709,NA,NA,147,160,NA,NA,177,922
3 seasons,NA,LAL,NBA,,28,NA,811,164,353,0.465,135,168,0.804,NA,NA,76,71,NA,NA,76,463
2 seasons,NA,SYR,NBA,,11,NA,290,61,150,0.407,32,43,0.744,NA,NA,50,16,NA,NA,29,154
