Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,,ORtg,DRtg
1973-74,37,NYK,NBA,SG,5,NA,58,8,20.8,0.385,1.6,2.4,0.667,0.8,2.4,3.2,4.8,0.8,0,1.6,17.6,NA,NA,99
Career,NA,,NBA,,5,NA,58,8,20.8,0.456,1.6,2.4,0.761,0.8,2.4,3.2,4.8,0.8,0,1.6,17.6,NA,NA,99
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9 seasons,NA,NYK,NBA,,5,NA,58,8,20.8,0.464,1.6,2.4,0.755,0.8,2.4,3.2,4.8,0.8,0,1.6,17.6,NA,NA,99
3 seasons,NA,LAL,NBA,,0,NA,0,NA,NA,0.448,NA,NA,0.795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,SYR,NBA,,0,NA,0,NA,NA,0.437,NA,NA,0.712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
