Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1959-60,23,SYR,NBA,SG,3,NA,21.3,4,12.7,0.316,2,2.3,0.857,NA,NA,4.7,1.3,NA,NA,1.3,10
1960-61,24,SYR,NBA,SG,8,NA,28.3,6.1,14,0.438,3.3,4.5,0.722,NA,NA,4.5,1.5,NA,NA,3.1,15.5
1962-63,26,LAL,NBA,SG,13,NA,28.5,5.5,11.6,0.47,5.9,7.5,0.794,NA,NA,2.9,1.6,NA,NA,2.7,16.8
1963-64,27,LAL,NBA,SG,5,NA,30.8,4.2,10.4,0.404,5.4,6.4,0.844,NA,NA,1.6,3.4,NA,NA,3.2,13.8
1964-65,28,LAL,NBA,SG,10,NA,28.7,7.2,15,0.48,3.1,3.9,0.795,NA,NA,3,3.3,NA,NA,2.5,17.5
1967-68,31,NYK,NBA,SG,6,NA,35.2,10.2,19.5,0.521,3.5,4.8,0.724,NA,NA,4.5,3.5,NA,NA,4,23.8
1968-69,32,NYK,NBA,SG,10,NA,40.2,6.5,16.3,0.399,3.7,5.4,0.685,NA,NA,3.5,2.7,NA,NA,3.2,16.7
1969-70,33,NYK,NBA,SG,19,NA,37.6,6.9,14.7,0.468,3.1,4,0.776,NA,NA,2.1,3.4,NA,NA,3.4,16.9
1970-71,34,NYK,NBA,SG,12,NA,37.9,7.9,16.6,0.477,3.7,5.3,0.698,NA,NA,3.2,3,NA,NA,2.8,19.5
1971-72,35,NYK,NBA,SG,12,NA,10.9,1.9,4.1,0.469,0.4,1,0.417,NA,NA,0.7,0.8,NA,NA,1.6,4.3
1972-73,36,NYK,NBA,SG,4,NA,4.3,0.8,1.5,0.5,0,0,NA,NA,NA,0,0.5,NA,NA,1.3,1.5
Career,NA,,NBA,,102,NA,29.7,5.9,12.9,0.458,3.3,4.4,0.748,NA,NA,2.7,2.4,NA,NA,2.8,15.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,NYK,NBA,,63,NA,30.6,6,12.9,0.464,2.6,3.7,0.709,NA,NA,2.3,2.5,NA,NA,2.8,14.6
3 seasons,NA,LAL,NBA,,28,NA,29,5.9,12.6,0.465,4.8,6,0.804,NA,NA,2.7,2.5,NA,NA,2.7,16.5
2 seasons,NA,SYR,NBA,,11,NA,26.4,5.5,13.6,0.407,2.9,3.9,0.744,NA,NA,4.5,1.5,NA,NA,2.6,14
