Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1968-69,25,TOT,ABA,PG,59,NA,993,147,385,0.382,6,25,0.24,141,360,0.392,0.39,140,216,0.648,62,85,147,84,145,165,440
1968-69,25,DLC,ABA,PG,46,NA,823,116,311,0.373,2,11,0.182,114,300,0.38,0.376,118,179,0.659,44,70,114,69,114,125,352
1968-69,25,HSM,ABA,PG,13,NA,170,31,74,0.419,4,14,0.286,27,60,0.45,0.446,22,37,0.595,18,15,33,15,31,40,88
Career,NA,,ABA,,59,NA,993,147,385,0.382,6,25,0.24,141,360,0.392,0.39,140,216,0.648,62,85,147,84,145,165,440
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,DLC,ABA,,46,NA,823,116,311,0.373,2,11,0.182,114,300,0.38,0.376,118,179,0.659,44,70,114,69,114,125,352
1 season,NA,HSM,ABA,,13,NA,170,31,74,0.419,4,14,0.286,27,60,0.45,0.446,22,37,0.595,18,15,33,15,31,40,88
