Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1970-71,23,POR,NBA,PF,52,NA,662,5.4,12.5,0.43,1,2.1,0.5,9.1,2.7,5.4,11.8
1971-72,24,POR,NBA,SF,49,NA,483,8.3,19.2,0.436,2.3,4.6,0.5,8.6,2.5,3.9,19
Career,NA,,NBA,,101,NA,1145,6.6,15.3,0.433,1.6,3.1,0.5,8.9,2.6,4.7,14.8
