,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2001-02,27,NJN,NBA,SG,20,580,.435,14.3,.685,.282,.051,.106,.245,.315,.514,.656,.364,.348,.453,.265,.711,.037,8,1.000,.088,.667,0,0
2002-03,28,NJN,NBA,SG,20,613,.395,13.3,.685,.340,.055,.105,.185,.315,.387,.441,.273,.238,.405,.413,.717,.050,9,.962,.111,.571,1,0
2003-04,29,NJN,NBA,SG,11,415,.448,14.4,.612,.306,.037,.119,.149,.388,.524,.634,.400,.313,.500,.327,.814,.030,3,1.000,.231,.333,0,0
Career,,,NBA,,51,1608,.424,14.0,.667,.309,.049,.109,.200,.333,.469,.565,.333,.300,.445,.333,.738,.040,20,.984,.137,.480,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,NJN,NBA,,51,1608,.424,14.0,.667,.309,.049,.109,.200,.333,.469,.565,.333,.300,.445,.333,.738,.040,20,.984,.137,.480,1,0
