Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1996-97,22,NJN,NBA,SG,82,57,3012,6.1,14.2,0.426,1.9,5,0.377,4.2,9.2,0.453,2.1,2.7,0.771,1.3,2.5,3.8,3,1.9,0.4,1.5,2,16.1
1997-98,23,NJN,NBA,SG,77,76,2814,6.5,14.8,0.44,1.4,3.4,0.418,5.1,11.4,0.447,2.6,3.2,0.808,1.7,2.9,4.6,2.3,1.7,0.5,1.4,1.9,17
1998-99,24,NJN,NBA,SG,46,40,1570,5.2,14.1,0.37,1.1,3.6,0.316,4.1,10.4,0.389,2,2.6,0.772,1.2,3.2,4.4,2.7,1.8,0.6,1.5,1.9,13.6
1999-00,25,NJN,NBA,SG,62,61,1896,5.8,13.3,0.437,1.8,4.6,0.4,4,8.7,0.456,1.9,2.4,0.795,0.9,3.4,4.3,2.7,1.5,0.4,1.1,2.3,15.3
2001-02,27,NJN,NBA,SG,82,82,2601,6.1,13,0.466,1.4,3.3,0.405,4.7,9.7,0.487,1.8,2.4,0.744,0.9,2.9,3.8,3,1.8,0.4,1.5,1.5,15.3
2002-03,28,NJN,NBA,SG,65,57,1951,6.1,13.1,0.467,1.4,4,0.356,4.7,9.1,0.516,2,2.5,0.785,1,3.7,4.6,3.1,1.9,0.6,1,2,15.6
2003-04,29,NJN,NBA,SG,82,82,2842,5.5,12.1,0.453,1.2,3.5,0.351,4.3,8.7,0.493,1.4,1.7,0.787,0.7,3.4,4.1,2.6,1.6,0.5,1.2,1.8,13.6
2004-05,30,LAC,NBA,SG,11,0,243,4.1,10.8,0.384,1,3.1,0.333,3.1,7.7,0.404,0.9,1.5,0.6,0.1,4.6,4.7,3,1.2,0.4,1,1.8,10.2
Career,NA,,NBA,,507,455,16929,5.9,13.5,0.439,1.5,3.9,0.378,4.4,9.6,0.463,1.9,2.5,0.78,1.1,3.1,4.2,2.8,1.7,0.5,1.3,1.9,15.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,NJN,NBA,,496,455,16686,5.9,13.5,0.439,1.5,3.9,0.378,4.5,9.6,0.464,2,2.5,0.781,1.1,3.1,4.2,2.8,1.7,0.5,1.3,1.9,15.3
1 season,NA,LAC,NBA,,11,0,243,4.1,10.8,0.384,1,3.1,0.333,3.1,7.7,0.404,0.9,1.5,0.6,0.1,4.6,4.7,3,1.2,0.4,1,1.8,10.2
