,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2001-02,27,NJN,NBA,SG,82,2601,.466,13.6,.743,.307,.067,.095,.273,.257,.487,.623,.286,.348,.432,.405,.750,.071,62,.908,.087,.333,3,0
2002-03,28,NJN,NBA,SG,65,1951,.467,13.7,.692,.321,.069,.059,.243,.308,.516,.693,.306,.381,.376,.356,.776,.068,44,.949,.110,.667,0,0
2003-04,29,NJN,NBA,SG,82,2842,.453,14.3,.712,.282,.047,.101,.283,.288,.493,.656,.289,.371,.410,.351,.831,.044,40,.907,.120,.333,2,0
2004-05,30,LAC,NBA,SG,11,243,.384,15.7,.712,.192,.082,.110,.329,.288,.404,.571,.667,.375,.250,.333,.762,.027,1,1.000,.095,1.000,0,0
Career,,,NBA,,240,7637,.459,13.9,.717,.299,.061,.088,.270,.283,.495,.653,.307,.364,.404,.369,.786,.059,147,.921,.106,.450,5,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,NJN,NBA,,229,7394,.461,13.9,.718,.302,.060,.087,.269,.282,.497,.654,.293,.364,.409,.370,.786,.060,146,.919,.106,.436,5,0
1 season,,LAC,NBA,,11,243,.384,15.7,.712,.192,.082,.110,.329,.288,.404,.571,.667,.375,.250,.333,.762,.027,1,1.000,.095,1.000,0,0
