,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1989-90,19,KANSAS,35,466,33,97,14,40,25,36,,43,109,20,0,47,32,105,.340,.350,.694,13.3,3.0,1.2,3.1
1990-91,20,KANSAS,34,1013,138,272,47,115,101,132,,102,154,50,1,88,79,424,.507,.409,.765,29.8,12.5,3.0,4.5
1991-92,21,KANSAS,32,1006,137,295,53,130,83,113,,107,142,41,2,66,52,410,.464,.408,.735,31.4,12.8,3.3,4.4
1992-93,22,KANSAS,36,1126,147,318,65,152,75,95,,84,163,70,1,62,42,434,.462,.428,.789,31.3,12.1,2.3,4.5
Career,,,137,3611,455,982,179,437,284,376,,336,568,181,4,263,205,1373,.463,.410,.755,26.4,10.0,2.5,4.1
