Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1954-55,22,SYR,NBA,C,11,NA,363,59,151,0.391,34,61,0.557,118,13,27,152
1955-56,23,SYR,NBA,C,8,NA,213,37,77,0.481,15,33,0.455,68,10,23,89
1956-57,24,SYR,NBA,C,5,NA,162,28,65,0.431,20,29,0.69,69,6,7,76
1957-58,25,SYR,NBA,C,3,NA,116,18,55,0.327,14,18,0.778,61,3,5,50
1958-59,26,SYR,NBA,C,9,NA,312,50,142,0.352,30,33,0.909,108,24,20,130
1959-60,27,SYR,NBA,C,3,NA,104,15,51,0.294,11,12,0.917,25,9,9,41
1960-61,28,SYR,NBA,C,8,NA,210,30,88,0.341,16,23,0.696,99,20,18,76
1961-62,29,SYR,NBA,C,5,NA,193,41,109,0.376,6,8,0.75,80,10,15,88
1962-63,30,SYR,NBA,C,5,NA,187,26,60,0.433,16,21,0.762,75,9,12,68
1963-64,31,PHI,NBA,C,5,NA,185,40,83,0.482,15,20,0.75,69,16,12,95
1964-65,32,PHI,NBA,C,11,NA,181,24,67,0.358,15,21,0.714,38,28,20,63
1965-66,33,BAL,NBA,C,3,NA,49,2,11,0.182,1,2,0.5,17,4,5,5
Career,NA,,NBA,,76,NA,2275,370,959,0.386,193,281,0.687,827,152,173,933
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11 seasons,NA,"SYR,PHI",NBA,,73,NA,2226,368,948,0.388,192,279,0.688,810,148,168,928
1 season,NA,BAL,NBA,,3,NA,49,2,11,0.182,1,2,0.5,17,4,5,5
