Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1954-55,22,SYR,NBA,C,11,NA,363,5.9,15,0.391,3.4,6,0.557,11.7,1.3,2.7,15.1
1955-56,23,SYR,NBA,C,8,NA,213,6.3,13,0.481,2.5,5.6,0.455,11.5,1.7,3.9,15
1956-57,24,SYR,NBA,C,5,NA,162,6.2,14.4,0.431,4.4,6.4,0.69,15.3,1.3,1.6,16.9
1957-58,25,SYR,NBA,C,3,NA,116,5.6,17.1,0.327,4.3,5.6,0.778,18.9,0.9,1.6,15.5
1958-59,26,SYR,NBA,C,9,NA,312,5.8,16.4,0.352,3.5,3.8,0.909,12.5,2.8,2.3,15
1959-60,27,SYR,NBA,C,3,NA,104,5.2,17.7,0.294,3.8,4.2,0.917,8.7,3.1,3.1,14.2
1960-61,28,SYR,NBA,C,8,NA,210,5.1,15.1,0.341,2.7,3.9,0.696,17,3.4,3.1,13
1961-62,29,SYR,NBA,C,5,NA,193,7.6,20.3,0.376,1.1,1.5,0.75,14.9,1.9,2.8,16.4
1962-63,30,SYR,NBA,C,5,NA,187,5,11.6,0.433,3.1,4,0.762,14.4,1.7,2.3,13.1
1963-64,31,PHI,NBA,C,5,NA,185,7.8,16.2,0.482,2.9,3.9,0.75,13.4,3.1,2.3,18.5
1964-65,32,PHI,NBA,C,11,NA,181,4.8,13.3,0.358,3,4.2,0.714,7.6,5.6,4,12.5
1965-66,33,BAL,NBA,C,3,NA,49,1.5,8.1,0.182,0.7,1.5,0.5,12.5,2.9,3.7,3.7
Career,NA,,NBA,,76,NA,2275,5.9,15.2,0.386,3.1,4.4,0.687,13.1,2.4,2.7,14.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11 seasons,NA,"SYR,PHI",NBA,,73,NA,2226,6,15.3,0.388,3.1,4.5,0.688,13.1,2.4,2.7,15
1 season,NA,BAL,NBA,,3,NA,49,1.5,8.1,0.182,0.7,1.5,0.5,12.5,2.9,3.7,3.7
