Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1954-55,22,SYR,NBA,C,72,NA,21.2,4.2,10,0.419,2.1,3.1,0.682,6.6,1.1,2.3,10.5
1955-56,23,SYR,NBA,C,72,NA,29.4,5.2,13,0.403,2.9,4.4,0.655,8.4,1.2,2.3,13.3
1956-57,24,SYR,NBA,C,72,NA,30.4,4.6,11.5,0.403,3.1,4.3,0.719,11.2,1.3,2.6,12.4
1957-58,25,SYR,NBA,C,72,NA,33.1,5.7,14.2,0.399,3.9,5.9,0.664,13.4,1.2,2.7,15.2
1958-59,26,SYR,NBA,C,72,NA,37.1,7,15.8,0.441,3.9,5.1,0.766,14,2,2.5,17.8
1959-60,27,SYR,NBA,C,75,NA,31.6,5.8,14.8,0.392,3.1,4.1,0.752,12.2,2.2,2.8,14.7
1960-61,28,SYR,NBA,C,79,NA,33.9,5.3,13.4,0.397,2.8,3.8,0.729,12,2.5,2.9,13.4
1961-62,29,SYR,NBA,C,80,NA,34.6,6.8,15.3,0.443,2.8,3.8,0.735,14.7,3,3.4,16.3
1962-63,30,SYR,NBA,C,80,NA,32,6.3,13.4,0.474,3,4,0.753,13,2.7,2.6,15.7
1963-64,31,PHI,NBA,C,80,NA,36.7,6.7,15.6,0.429,3.4,4.5,0.751,12.7,3.4,2.3,16.8
1964-65,32,PHI,NBA,C,80,NA,22.6,3.3,8.9,0.37,1.6,2.3,0.696,6.9,2.5,1.7,8.2
1965-66,33,BAL,NBA,C,71,NA,24.9,4,9.7,0.413,2.9,3.8,0.768,8.3,3.2,2.1,11
Career,NA,,NBA,,905,NA,30.7,5.4,13,0.418,2.9,4.1,0.723,11.2,2.2,2.5,13.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11 seasons,NA,"SYR,PHI",NBA,,834,NA,31.2,5.5,13.3,0.418,2.9,4.1,0.719,11.4,2.1,2.6,14
1 season,NA,BAL,NBA,,71,NA,24.9,4,9.7,0.413,2.9,3.8,0.768,8.3,3.2,2.1,11
