Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2014-15,19,MIN,NBA,PG,77,40,1902,7.6,18.1,0.422,1.5,4.5,0.341,6.1,13.6,0.449,4,4.7,0.842,0.7,5,5.7,7.4,1.4,0.3,5.2,4.2,20.8,NA,95,114
2015-16,20,MIN,NBA,SG,82,33,2294,9.5,21.1,0.452,2.7,6.9,0.389,6.8,14.1,0.482,3.5,4.5,0.793,0.6,4.4,5,5.5,1.5,0.4,3.4,4.2,25.3,NA,104,112
2016-17,21,MIN,NBA,SG,47,47,1749,9.5,20.6,0.459,3.5,9,0.387,6,11.6,0.515,3.4,4.1,0.836,0.6,4.1,4.6,4,1.2,0.3,2.5,3,25.8,NA,112,115
2017-18,22,CHI,NBA,SG,24,24,656,10.1,26.4,0.383,3.1,9.2,0.341,7,17.3,0.405,6.5,8,0.813,0.7,6.3,7,5.4,1.8,0.3,3.2,4.1,29.8,NA,99,111
2018-19,23,CHI,NBA,SG,63,62,2171,11.8,25.4,0.467,2.7,7.2,0.374,9.2,18.2,0.504,7,8.4,0.832,0.9,5.7,6.6,6.3,1.3,0.6,4.8,3.1,33.3,NA,106,115
2019-20,24,CHI,NBA,SG,60,60,2085,12.5,27.7,0.45,4.3,11.2,0.38,8.2,16.5,0.497,6.2,7.7,0.802,0.9,5.7,6.7,5.9,2,0.6,4.8,3,35.3,NA,106,110
Career,NA,,NBA,,353,266,10857,10.3,23,0.447,3,7.9,0.375,7.3,15.1,0.484,5,6.1,0.819,0.7,5.1,5.8,5.8,1.5,0.4,4.1,3.6,28.5,NA,104,113
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,MIN,NBA,,206,120,5945,8.9,20,0.445,2.6,6.8,0.378,6.3,13.2,0.48,3.6,4.4,0.821,0.6,4.5,5.1,5.7,1.4,0.3,3.7,3.9,24,NA,103,114
3 seasons,NA,CHI,NBA,,147,146,4912,11.9,26.5,0.448,3.4,9.1,0.373,8.5,17.4,0.488,6.6,8,0.817,0.9,5.8,6.7,6,1.7,0.6,4.6,3.2,33.7,NA,105,112
