Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2014-15,19,MIN,NBA,PG,77,40,1902,286,677,0.422,57,167,0.341,229,510,0.449,0.465,149,177,0.842,27,187,214,276,54,10,193,158,778
2015-16,20,MIN,NBA,SG,82,33,2294,433,959,0.452,123,316,0.389,310,643,0.482,0.516,161,203,0.793,27,201,228,251,69,17,155,193,1150
2016-17,21,MIN,NBA,SG,47,47,1749,326,710,0.459,120,310,0.387,206,400,0.515,0.544,117,140,0.836,19,141,160,139,41,10,85,104,889
2017-18,22,CHI,NBA,SG,24,24,656,136,355,0.383,42,123,0.341,94,232,0.405,0.442,87,107,0.813,9,85,94,72,24,4,43,55,401
2018-19,23,CHI,NBA,SG,63,62,2171,530,1135,0.467,120,321,0.374,410,814,0.504,0.52,312,375,0.832,40,254,294,283,60,26,215,140,1492
2019-20,24,CHI,NBA,SG,60,60,2085,539,1199,0.45,184,484,0.38,355,715,0.497,0.526,268,334,0.802,41,248,289,254,88,28,206,131,1530
Career,NA,,NBA,,353,266,10857,2250,5035,0.447,646,1721,0.375,1604,3314,0.484,0.511,1094,1336,0.819,163,1116,1279,1275,336,95,897,781,6240
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,MIN,NBA,,206,120,5945,1045,2346,0.445,300,793,0.378,745,1553,0.48,0.509,427,520,0.821,73,529,602,666,164,37,433,455,2817
3 seasons,NA,CHI,NBA,,147,146,4912,1205,2689,0.448,346,928,0.373,859,1761,0.488,0.512,667,816,0.817,90,587,677,609,172,58,464,326,3423
