,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2014-15,19,MIN,NBA,PG,77,1902,94%,6%,,,,-14.6,-9.6,108,57,90,12,81,14,592,18,38
2015-16,20,MIN,NBA,SG,82,2294,35%,65%,,,,-6.1,-6.7,51,63,92,11,82,5,556,21,61
2016-17,21,MIN,NBA,SG,47,1749,,99%,1%,,,-3.6,-4.4,37,26,44,7,57,1,309,14,38
2017-18,22,CHI,NBA,SG,24,656,9%,89%,2%,,,-12.9,-6.3,19,13,21,3,44,1,169,8,31
2018-19,23,CHI,NBA,SG,63,2171,,43%,55%,2%,,-7.4,+2.8,109,65,60,10,172,6,653,43,99
2019-20,24,CHI,NBA,SG,60,2085,,31%,67%,2%,,-5.0,-5.0,96,59,63,20,143,7,609,33,86
Career,,,NBA,,353,10857,24%,51%,24%,1%,,-7.6,-4.6,420,283,370,63,579,34,2888,137,353
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,MIN,NBA,,206,5945,44%,56%,,,,-8.1,-6.9,196,146,226,30,220,20,1457,53,137
3 seasons,,CHI,NBA,,147,4912,1%,44%,53%,2%,,-7.1,-1.7,224,137,144,33,359,14,1431,84,216
