,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,38,UTA,NBA,PG,5,186,100%,,,,,+1.8,+27.5,5,0,3,2,3,0,121,0,4
2001-02,39,UTA,NBA,PG,4,141,100%,,,,,+2.8,+16.3,4,1,5,3,3,0,83,0,3
2002-03,40,UTA,NBA,PG,5,149,100%,,,,,-15.1,-10.1,10,4,2,0,5,0,52,0,6
Career,,,NBA,,14,476,100%,,,,,-3.2,+12.4,19,5,10,5,11,0,256,0,13
