Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1975-76,22,NOJ,NBA,C,75,NA,1346,4.9,10.1,0.485,NA,NA,NA,4.9,10.1,0.485,4.3,5.5,0.776,5.2,9,14.1,4.1,1.4,1.6,NA,5.6,14.1
1976-77,23,NOJ,NBA,C,76,NA,1505,4.4,9.2,0.477,NA,NA,NA,4.4,9.2,0.477,3.7,4.7,0.792,5,9,14,5,1.1,1.5,NA,5.8,12.5
1977-78,24,NOJ,NBA,C,82,NA,2119,5.2,10.2,0.505,NA,NA,NA,5.2,10.2,0.505,3.8,4.9,0.779,4.2,8.7,12.9,4,1.5,2.2,3.8,5,14.2
1978-79,25,NOJ,NBA,C,80,NA,2705,5.9,11.6,0.506,NA,NA,NA,5.9,11.6,0.506,5,6.1,0.814,4,9.6,13.7,3.8,1.7,2.2,3.8,4.1,16.7
1979-80,26,TOT,NBA,C,80,NA,1839,4.5,9.5,0.473,0,0.1,0,4.5,9.4,0.476,4.8,6.1,0.787,3.9,6.2,10.1,3.5,1.5,1.9,3.9,5.3,13.7
1979-80,26,NJN,NBA,C,57,NA,1466,4.6,9.8,0.466,0,0.1,0,4.6,9.7,0.47,4.8,6.1,0.788,3.8,5.9,9.7,3.1,1.2,1.9,3.7,5.3,14
1979-80,26,PHO,NBA,C,23,NA,373,4.2,8.2,0.506,0,0,NA,4.2,8.2,0.506,4.5,5.8,0.783,4.2,7.1,11.4,4.8,2.7,1.6,4.4,5.6,12.8
1980-81,27,PHO,NBA,C,81,NA,1686,4.2,8.3,0.506,0,0,0,4.2,8.2,0.509,3.7,4.9,0.758,2.8,6.6,9.4,6,1.7,1.3,4.5,4.5,12.1
1981-82,28,PHO,NBA,C,81,39,1892,4.5,9.6,0.467,0,0,0,4.5,9.6,0.468,3.2,4.2,0.749,3.2,6.3,9.5,5.6,1.2,1.4,4.6,5.6,12.2
1982-83,29,TOT,NBA,C,70,23,1345,3.5,7.8,0.444,0,0,NA,3.5,7.8,0.444,3.8,4.7,0.811,3.5,7.3,10.8,3.7,1.4,1,3.2,5.9,10.8
1982-83,29,DEN,NBA,C,38,0,565,3.8,9,0.418,0,0,NA,3.8,9,0.418,3.5,4.5,0.786,3.9,7.1,11,3.8,1.3,1.1,3.4,7.3,11
1982-83,29,UTA,NBA,C,32,23,780,3.3,7,0.467,0,0,NA,3.3,7,0.467,4,4.8,0.829,3.2,7.5,10.7,3.6,1.5,1,3,4.9,10.6
1983-84,30,UTA,NBA,C,75,30,1674,2.8,5.7,0.5,0,0,NA,2.8,5.7,0.5,2.7,3.5,0.765,3,7.5,10.5,3.4,1.2,0.6,3.2,5.9,8.3
1984-85,31,UTA,NBA,C,77,34,1276,2.9,6.1,0.477,0,0.1,0,2.9,6,0.481,2.4,3.2,0.75,3.3,6.5,9.9,3.4,1.2,0.8,3.5,6.4,8.2
1985-86,32,SAC,NBA,C,37,0,324,3.1,5.4,0.571,0,0.2,0,3.1,5.2,0.596,2,2.4,0.818,3.2,5.8,9,4.8,1.1,0.3,2.4,6.9,8.2
Career,NA,,NBA,,814,126,17711,4.4,9,0.488,0,0,0,4.4,9,0.489,3.8,4.8,0.783,3.8,7.7,11.5,4.3,1.4,1.5,3.8,5.3,12.6
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,"NOJ,UTA",NBA,,497,87,11405,4.5,9.1,0.494,0,0,0,4.5,9,0.495,3.8,4.8,0.791,4,8.5,12.5,3.9,1.4,1.6,3.6,5.2,12.8
3 seasons,NA,PHO,NBA,,185,39,3951,4.3,8.9,0.486,0,0,0,4.3,8.9,0.488,3.5,4.7,0.757,3.1,6.5,9.6,5.7,1.6,1.4,4.5,5.1,12.2
1 season,NA,NJN,NBA,,57,NA,1466,4.6,9.8,0.466,0,0.1,0,4.6,9.7,0.47,4.8,6.1,0.788,3.8,5.9,9.7,3.1,1.2,1.9,3.7,5.3,14
1 season,NA,DEN,NBA,,38,0,565,3.8,9,0.418,0,0,NA,3.8,9,0.418,3.5,4.5,0.786,3.9,7.1,11,3.8,1.3,1.1,3.4,7.3,11
1 season,NA,SAC,NBA,,37,0,324,3.1,5.4,0.571,0,0.2,0,3.1,5.2,0.596,2,2.4,0.818,3.2,5.8,9,4.8,1.1,0.3,2.4,6.9,8.2
