Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1972-73,22,BOS,NBA,SG,60,482,14.2,0.49,NA,0.406,NA,NA,6.3,18.3,NA,NA,NA,NA,NA,0.5,0.9,1.4,0.14,NA,NA,NA,NA,NA
1973-74,23,BOS,NBA,SG,82,1165,16.1,0.542,NA,0.322,4.2,7.6,5.9,20.6,1.5,1.4,NA,NA,NA,1.7,1.5,3.2,0.132,NA,0.3,1.1,1.4,1
1974-75,24,BOS,NBA,SG,82,1581,17.3,0.544,NA,0.233,2.8,7.4,5.1,21.5,2.2,1.1,NA,NA,NA,3,2.2,5.1,0.156,NA,1.1,1.5,2.6,1.8
1975-76,25,PHO,NBA,PG,82,2960,19.9,0.551,NA,0.331,2.7,6.7,4.8,23.3,3.2,0.7,NA,NA,NA,6.3,3.2,9.6,0.155,NA,2.3,0.8,3.1,3.8
1976-77,26,PHO,NBA,PG,81,2600,21.4,0.571,NA,0.333,2.4,5.5,3.9,29.4,2.3,0.4,NA,NA,NA,6.9,2.7,9.6,0.178,NA,3.9,0.1,4,4
1977-78,27,PHO,NBA,SG,80,2481,23.8,0.565,NA,0.311,1.7,5.2,3.4,28.5,2.4,0.6,13.6,30.9,NA,6.9,2.9,9.8,0.19,NA,4.7,0,4.7,4.2
1978-79,28,PHO,NBA,SG,81,2641,22.6,0.58,NA,0.271,1.5,5.1,3.3,29.9,1.9,0.5,12.2,27.8,NA,8.2,2.2,10.4,0.189,NA,4.6,-0.9,3.7,3.8
1979-80,29,PHO,NBA,SG,82,2665,21.1,0.593,0.071,0.336,1.9,5.7,3.9,24.2,2,0.7,12,25.6,NA,7.7,2.8,10.5,0.189,NA,4,0,3.9,4
1980-81,30,SEA,NBA,SG,36,1078,16.5,0.517,0.05,0.368,1.1,5.7,3.5,21.5,2,0.7,11.8,24.9,NA,1.5,0.9,2.4,0.106,NA,1,-0.2,0.8,0.7
1981-82,31,NYK,NBA,SG,18,451,13.3,0.489,0.041,0.242,2.2,3.4,2.8,31.8,2,1,18,23.9,NA,0,0.3,0.3,0.032,NA,-0.5,-1.2,-1.8,0
1982-83,32,NYK,NBA,SG,80,1978,14.1,0.516,0.069,0.266,1.1,5.8,3.4,33.4,2.2,0.5,20.2,20.9,NA,1,2.7,3.7,0.091,NA,0.2,0.2,0.4,1.2
1983-84,33,PHO,NBA,SG,59,865,14.6,0.549,0.083,0.454,1.1,4.8,2.9,22.4,2.2,0.4,17,21.5,NA,0.9,0.7,1.5,0.086,NA,-0.1,-0.8,-0.9,0.2
Career,NA,,NBA,,823,20947,19.4,0.558,0.02,0.314,2.1,5.8,4,26.2,2.3,0.7,13.9,26,NA,44.6,23,67.7,0.155,NA,2.7,0.1,2.8,24.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,PHO,NBA,,465,14212,21.3,0.571,0.016,0.321,2,5.6,3.8,26.7,2.4,0.6,13,27.4,NA,37,14.5,51.5,0.174,NA,3.6,0,3.6,20
3 seasons,NA,BOS,NBA,,224,3228,16.4,0.534,NA,0.291,3.4,7.5,5.6,20.7,1.9,1.2,NA,NA,NA,5.2,4.6,9.7,0.145,NA,0.8,1.3,2.1,2.8
2 seasons,NA,NYK,NBA,,98,2429,13.9,0.51,0.063,0.26,1.3,5.3,3.3,33.1,2.1,0.6,19.7,21.4,NA,1,3,4,0.08,NA,0.1,-0.1,0,1.2
1 season,NA,SEA,NBA,,36,1078,16.5,0.517,0.05,0.368,1.1,5.7,3.5,21.5,2,0.7,11.8,24.9,NA,1.5,0.9,2.4,0.106,NA,1,-0.2,0.8,0.7
