Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1972-73,22,BOS,NBA,SG,60,NA,8,1.5,3.5,0.42,NA,NA,NA,1.5,3.5,0.42,0.42,1.1,1.4,0.779,NA,NA,1.1,1.2,NA,NA,NA,1.5,4.1
1973-74,23,BOS,NBA,SG,82,NA,14.2,2.9,5.8,0.501,NA,NA,NA,2.9,5.8,0.501,0.501,1.4,1.9,0.732,0.6,1.1,1.7,2.1,0.5,0.4,NA,2.1,7.2
1974-75,24,BOS,NBA,SG,82,NA,19.3,4.2,8.2,0.51,NA,NA,NA,4.2,8.2,0.51,0.51,1.5,1.9,0.763,0.5,1.5,2,2.9,1,0.4,NA,2.3,9.8
1975-76,25,PHO,NBA,PG,82,NA,36.1,8,16.2,0.494,NA,NA,NA,8,16.2,0.494,0.494,4.5,5.4,0.83,0.9,2.3,3.2,5.4,2.6,0.5,NA,2.7,20.5
1976-77,26,PHO,NBA,PG,81,NA,32.1,8.4,16.3,0.518,NA,NA,NA,8.4,16.3,0.518,0.518,4.5,5.4,0.825,0.7,1.6,2.3,5.7,1.7,0.3,NA,2.1,21.3
1977-78,27,PHO,NBA,SG,80,NA,31,10.1,19.6,0.516,NA,NA,NA,10.1,19.6,0.516,0.516,5,6.1,0.813,0.5,1.5,2.1,5.5,1.7,0.4,3.5,2,25.2
1978-79,28,PHO,NBA,SG,81,NA,32.6,9.9,18.5,0.535,NA,NA,NA,9.9,18.5,0.535,0.535,4.2,5,0.837,0.4,1.5,2,6.5,1.4,0.3,2.9,2,24
1979-80,29,PHO,NBA,SG,82,NA,32.5,8.4,16.1,0.525,0.3,1.1,0.28,8.1,14.9,0.544,0.535,4.7,5.4,0.862,0.6,1.7,2.3,5.1,1.5,0.4,2.5,2,21.9
1980-81,30,SEA,NBA,SG,36,NA,29.9,6.1,13.9,0.442,0.2,0.7,0.24,6,13.2,0.453,0.448,4.3,5.1,0.832,0.3,1.6,1.9,4.1,1.3,0.4,2.2,1.9,16.7
1981-82,31,NYK,NBA,SG,18,12,25.1,4.8,10.8,0.443,0.1,0.4,0.25,4.7,10.3,0.452,0.448,2,2.6,0.766,0.5,0.7,1.2,5.6,1.1,0.4,2.6,3.4,11.7
1982-83,32,NYK,NBA,SG,80,59,24.7,4,8.7,0.459,0.2,0.6,0.292,3.8,8.1,0.471,0.469,1.9,2.3,0.804,0.2,1.2,1.4,5.5,1.1,0.2,2.5,2.3,10
1983-84,33,PHO,NBA,SG,59,2,14.7,2.4,5.3,0.46,0.1,0.4,0.269,2.3,4.9,0.477,0.471,2,2.4,0.824,0.1,0.6,0.7,2.5,0.7,0.1,1.3,1.2,7
Career,NA,,NBA,,823,73,25.5,6.2,12.3,0.504,0.2,0.7,0.275,6.1,12,0.508,0.506,3.2,3.8,0.82,0.5,1.5,1.9,4.4,1.3,0.3,2.6,2.1,15.6
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,PHO,NBA,,465,2,30.6,8.1,15.8,0.516,0.2,0.8,0.277,8.1,15.5,0.52,0.518,4.2,5.1,0.832,0.6,1.6,2.2,5.2,1.6,0.3,2.6,2,20.6
3 seasons,NA,BOS,NBA,,224,NA,14.4,3,6.1,0.493,NA,NA,NA,3,6.1,0.493,0.493,1.3,1.8,0.754,0.6,1.3,1.7,2.1,0.7,0.4,NA,2,7.3
2 seasons,NA,NYK,NBA,,98,71,24.8,4.1,9.1,0.455,0.2,0.6,0.286,4,8.5,0.467,0.464,1.9,2.4,0.797,0.3,1.1,1.4,5.5,1.1,0.2,2.5,2.5,10.3
1 season,NA,SEA,NBA,,36,NA,29.9,6.1,13.9,0.442,0.2,0.7,0.24,6,13.2,0.453,0.448,4.3,5.1,0.832,0.3,1.6,1.9,4.1,1.3,0.4,2.2,1.9,16.7
