,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1972-73,22,CAR,ABA,,3,,0,,,,2,3,,,,,,,,,6
1973-74,23,CAR,ABA,,1,,0,,,,2,2,,,,,,,,,4
Career,,,,,3,,0,,,,2,3,,,,,,,,,6
